timestamp,severity,if_anomaly,root_cause,recommended_action,packet_loss_ratio
107,critical,1,interference,frequency_reallocation + power_control,1.0
107,critical,1,interference,frequency_reallocation + power_control,1.0
107,degraded,1,congestion,load_balancing + traffic_throttling,0.43
107,critical,1,congestion,load_balancing + traffic_throttling,0.835
107,degraded,1,congestion,load_balancing + traffic_throttling,0.854
107,normal,1,combined/other,multi-action (reroute + prioritize),0.0501
107,normal,1,interference,frequency_reallocation + power_control,0.0792
107,normal,1,combined/other,multi-action (reroute + prioritize),0.0436
107,normal,1,combined/other,multi-action (reroute + prioritize),0.0246
107,normal,1,combined/other,multi-action (reroute + prioritize),0.0628
107,normal,1,interference,frequency_reallocation + power_control,0.0598
107,normal,1,combined/other,multi-action (reroute + prioritize),0.0228
107,normal,0,combined/other,multi-action (reroute + prioritize),0.0244
107,degraded,1,interference,frequency_reallocation + power_control,0.5092
107,normal,0,interference,frequency_reallocation + power_control,0.1598
107,degraded,0,interference,frequency_reallocation + power_control,0.5092
108,normal,1,combined/other,multi-action (reroute + prioritize),0.0
108,critical,1,interference,frequency_reallocation + power_control,0.9
108,critical,1,interference,frequency_reallocation + power_control,0.775
108,critical,1,interference,frequency_reallocation + power_control,0.9775
108,degraded,1,combined/other,multi-action (reroute + prioritize),0.7
108,critical,1,interference,frequency_reallocation + power_control,0.9
108,critical,1,congestion,load_balancing + traffic_throttling,0.94875
108,critical,1,congestion,load_balancing + traffic_throttling,1.0
108,critical,1,congestion,load_balancing + traffic_throttling,0.899
108,normal,1,combined/other,multi-action (reroute + prioritize),0.0326
108,normal,1,interference,frequency_reallocation + power_control,0.0172
108,normal,1,combined/other,multi-action (reroute + prioritize),0.0598
108,normal,1,combined/other,multi-action (reroute + prioritize),0.0766
108,normal,1,combined/other,multi-action (reroute + prioritize),0.0723
108,normal,1,interference,frequency_reallocation + power_control,0.0244
108,normal,0,combined/other,multi-action (reroute + prioritize),0.0429
108,normal,1,combined/other,multi-action (reroute + prioritize),0.0439
108,normal,1,interference,frequency_reallocation + power_control,0.2472
108,normal,1,interference,frequency_reallocation + power_control,0.0899
108,normal,1,interference,frequency_reallocation + power_control,0.2472
109,normal,1,combined/other,multi-action (reroute + prioritize),0.005
109,critical,1,interference,frequency_reallocation + power_control,0.845
109,critical,1,interference,frequency_reallocation + power_control,0.9675
109,critical,1,interference,frequency_reallocation + power_control,0.905
109,critical,1,interference,frequency_reallocation + power_control,0.891667
109,critical,1,interference,frequency_reallocation + power_control,0.895
109,critical,1,congestion,load_balancing + traffic_throttling,1.0
109,critical,1,congestion,load_balancing + traffic_throttling,1.0
109,critical,1,congestion,load_balancing + traffic_throttling,1.0
109,normal,1,combined/other,multi-action (reroute + prioritize),0.0087
109,normal,1,interference,frequency_reallocation + power_control,0.0318
109,normal,1,combined/other,multi-action (reroute + prioritize),0.0505
109,normal,1,combined/other,multi-action (reroute + prioritize),0.0341
109,normal,1,combined/other,multi-action (reroute + prioritize),0.0007
109,normal,1,interference,frequency_reallocation + power_control,0.0788
109,normal,1,combined/other,multi-action (reroute + prioritize),0.0282
109,normal,0,combined/other,multi-action (reroute + prioritize),0.0604
109,normal,1,interference,frequency_reallocation + power_control,0.3186
109,normal,0,interference,frequency_reallocation + power_control,0.109
109,normal,1,interference,frequency_reallocation + power_control,0.3186
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0
110,critical,1,interference,frequency_reallocation + power_control,1.0
110,critical,1,interference,frequency_reallocation + power_control,1.0
110,critical,1,interference,frequency_reallocation + power_control,0.98
110,critical,1,interference,frequency_reallocation + power_control,0.996667
110,normal,1,interference,frequency_reallocation + power_control,0.346667
110,critical,1,congestion,load_balancing + traffic_throttling,0.95375
110,critical,1,congestion,load_balancing + traffic_throttling,1.0
110,degraded,1,congestion,load_balancing + traffic_throttling,0.488
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0628
110,normal,1,interference,frequency_reallocation + power_control,0.0426
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0244
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0233
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0139
110,normal,0,interference,frequency_reallocation + power_control,0.0499
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0587
110,normal,1,combined/other,multi-action (reroute + prioritize),0.0169
110,degraded,1,interference,frequency_reallocation + power_control,0.4025
110,normal,1,interference,frequency_reallocation + power_control,0.1313
110,degraded,1,interference,frequency_reallocation + power_control,0.4025
111,degraded,1,combined/other,multi-action (reroute + prioritize),0.62
111,critical,1,interference,frequency_reallocation + power_control,0.965
111,critical,1,interference,frequency_reallocation + power_control,1.0
111,critical,1,interference,frequency_reallocation + power_control,1.0
111,critical,1,interference,frequency_reallocation + power_control,0.995
111,critical,1,interference,frequency_reallocation + power_control,1.0
111,degraded,1,congestion,load_balancing + traffic_throttling,0.4025
111,critical,1,congestion,load_balancing + traffic_throttling,1.0
111,critical,1,congestion,load_balancing + traffic_throttling,1.0
111,normal,1,combined/other,multi-action (reroute + prioritize),0.003
111,normal,1,interference,frequency_reallocation + power_control,0.0601
111,normal,1,combined/other,multi-action (reroute + prioritize),0.0533
111,normal,1,combined/other,multi-action (reroute + prioritize),0.0708
111,normal,1,combined/other,multi-action (reroute + prioritize),0.0503
111,normal,1,interference,frequency_reallocation + power_control,0.0533
111,normal,0,combined/other,multi-action (reroute + prioritize),0.0345
111,normal,1,combined/other,multi-action (reroute + prioritize),0.0242
111,normal,0,interference,frequency_reallocation + power_control,0.3086
111,normal,0,interference,frequency_reallocation + power_control,0.1063
111,normal,0,interference,frequency_reallocation + power_control,0.3086
112,degraded,1,combined/other,multi-action (reroute + prioritize),0.62
112,critical,1,interference,frequency_reallocation + power_control,1.0
112,critical,1,interference,frequency_reallocation + power_control,1.0
112,normal,1,interference,frequency_reallocation + power_control,0.0475
112,critical,1,combined/other,multi-action (reroute + prioritize),0.9
112,critical,1,interference,frequency_reallocation + power_control,0.94
112,critical,1,congestion,load_balancing + traffic_throttling,0.985
112,critical,1,congestion,load_balancing + traffic_throttling,1.0
112,degraded,1,congestion,load_balancing + traffic_throttling,0.831
112,normal,1,combined/other,multi-action (reroute + prioritize),0.0178
112,normal,1,interference,frequency_reallocation + power_control,0.033
112,normal,1,combined/other,multi-action (reroute + prioritize),0.0148
112,normal,1,combined/other,multi-action (reroute + prioritize),0.0404
112,normal,1,combined/other,multi-action (reroute + prioritize),0.0674
112,normal,1,interference,frequency_reallocation + power_control,0.0262
112,normal,0,combined/other,multi-action (reroute + prioritize),0.0091
112,normal,0,combined/other,multi-action (reroute + prioritize),0.0239
112,normal,1,interference,frequency_reallocation + power_control,0.2866
112,normal,0,interference,frequency_reallocation + power_control,0.1004
112,normal,0,interference,frequency_reallocation + power_control,0.2866
113,critical,1,interference,frequency_reallocation + power_control,1.0
113,critical,1,interference,frequency_reallocation + power_control,0.92
113,critical,1,combined/other,multi-action (reroute + prioritize),1.0
113,critical,1,interference,frequency_reallocation + power_control,1.0
113,degraded,1,combined/other,multi-action (reroute + prioritize),0.583333
113,critical,1,interference,frequency_reallocation + power_control,1.0
113,critical,1,congestion,load_balancing + traffic_throttling,1.0
113,critical,1,congestion,load_balancing + traffic_throttling,0.94625
113,critical,1,congestion,load_balancing + traffic_throttling,1.0
113,normal,1,combined/other,multi-action (reroute + prioritize),0.0158
113,normal,1,interference,frequency_reallocation + power_control,0.0418
113,normal,1,combined/other,multi-action (reroute + prioritize),0.0262
113,normal,1,combined/other,multi-action (reroute + prioritize),0.0076
113,normal,0,combined/other,multi-action (reroute + prioritize),0.066
113,normal,1,interference,frequency_reallocation + power_control,0.0789
113,normal,0,combined/other,multi-action (reroute + prioritize),0.0745
113,normal,0,combined/other,multi-action (reroute + prioritize),0.067
113,degraded,0,interference,frequency_reallocation + power_control,0.5016
113,normal,0,interference,frequency_reallocation + power_control,0.1578
114,critical,1,interference,frequency_reallocation + power_control,0.985
114,critical,1,interference,frequency_reallocation + power_control,1.0
114,critical,1,combined/other,multi-action (reroute + prioritize),1.0
114,critical,1,interference,frequency_reallocation + power_control,0.9675
114,critical,1,interference,frequency_reallocation + power_control,0.996667
114,critical,1,interference,frequency_reallocation + power_control,1.0
114,critical,1,congestion,load_balancing + traffic_throttling,0.98125
114,critical,1,congestion,load_balancing + traffic_throttling,1.0
114,critical,1,congestion,load_balancing + traffic_throttling,0.962
114,normal,1,combined/other,multi-action (reroute + prioritize),0.0488
114,normal,1,interference,frequency_reallocation + power_control,0.039
114,normal,1,combined/other,multi-action (reroute + prioritize),0.0363
114,normal,0,combined/other,multi-action (reroute + prioritize),0.003
114,normal,0,combined/other,multi-action (reroute + prioritize),0.0387
114,normal,1,interference,frequency_reallocation + power_control,0.0685
114,normal,0,combined/other,multi-action (reroute + prioritize),0.0289
114,normal,1,combined/other,multi-action (reroute + prioritize),0.0679
114,normal,0,interference,frequency_reallocation + power_control,0.2202
114,normal,0,interference,frequency_reallocation + power_control,0.0827
115,degraded,1,interference,frequency_reallocation + power_control,0.875
115,critical,1,interference,frequency_reallocation + power_control,1.0
115,degraded,1,combined/other,multi-action (reroute + prioritize),0.75
115,critical,1,interference,frequency_reallocation + power_control,0.895
