window_idx,true_label,root_cause,recommended_action,score_isolation_forest,score_copod,score_xgboost_supervised
2696,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4294547542784643,60.96900143106431,0.9999082
2697,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5755773183901475,134.48213426086303,0.99942756
2698,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4714047863036501,69.78901303217141,0.9999609
2699,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4314530662357252,53.77154983774889,0.96919495
2700,0,subtle_anomaly,monitor closely + collect more contextual data,0.4545346354776931,64.19160002132564,0.00020108411
2701,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4357368357197144,55.60974819018882,0.9871978
2702,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4421580084880355,52.37871382608085,0.9992052
2703,0,subtle_anomaly,monitor closely + collect more contextual data,0.4202019342307944,55.45113432979802,6.323523e-05
2704,0,subtle_anomaly,monitor closely + collect more contextual data,0.4787544875930928,69.43462905129587,6.282548e-05
2705,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5334775275270279,94.14046468018358,0.99766135
2706,0,subtle_anomaly,monitor closely + collect more contextual data,0.3795167931303795,46.41812708901777,0.00018058554
2707,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4568905494437053,63.31392182863825,0.9999052
2708,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4128666893817618,53.771293313133576,0.9997862
2709,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4238372393428298,52.09957657384717,0.99991584
2710,0,subtle_anomaly,monitor closely + collect more contextual data,0.4260496364289179,57.21285686556972,7.865353e-05
2711,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4903113784158723,82.32426252199784,0.98606616
2712,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4811325963855871,93.20496466266864,0.99927443
2713,0,subtle_anomaly,monitor closely + collect more contextual data,0.4172759609849819,51.75841834792404,0.00011699172
2714,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5331533812731849,105.4001572229422,0.999902
2715,0,subtle_anomaly,monitor closely + collect more contextual data,0.4405965466565757,59.73195934247977,0.0027766847
2716,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5210293753045517,86.38469494561588,0.99982977
2717,0,subtle_anomaly,monitor closely + collect more contextual data,0.3840542571449668,46.37011922535006,0.000112227994
2718,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4221342397666893,54.804405337638215,0.99994576
2719,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4434833153217085,61.65534132198715,0.9996363
2720,0,subtle_anomaly,monitor closely + collect more contextual data,0.4786897006265395,68.48787254833145,0.00091058
2721,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4139417689192645,50.32130562042142,0.9997217
2722,0,subtle_anomaly,monitor closely + collect more contextual data,0.4127392026137587,51.03087757529793,0.006722489
2723,0,subtle_anomaly,monitor closely + collect more contextual data,0.4136552807513189,52.84771881237926,3.2912823e-05
2724,0,subtle_anomaly,monitor closely + collect more contextual data,0.4741783176217111,71.45163571239702,0.00027436885
2725,0,isolation_outlier,inspect individual extreme values + check for sensor drift,0.4805593920356161,63.73500763137067,0.00024061765
2726,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.417699721238758,51.88131265572824,0.99992025
2727,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3967040784013816,49.53638993004887,0.9998579
2728,0,subtle_anomaly,monitor closely + collect more contextual data,0.4135221480169047,52.31953721758841,0.0010567402
2729,0,subtle_anomaly,monitor closely + collect more contextual data,0.3985653931169091,49.74849555885703,0.0007653576
2730,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4032182789826732,51.794033191596,0.9999851
2731,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4370814978991757,58.885272727565216,0.9997358
2732,0,subtle_anomaly,monitor closely + collect more contextual data,0.4298371605636041,56.88534148364808,0.00020834524
2733,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4958433590914687,93.51280984971602,0.9999225
2734,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4177117778145893,58.16295334089951,0.99946326
2735,0,subtle_anomaly,monitor closely + collect more contextual data,0.4073207846693671,50.43899471934351,6.4622516e-05
2736,0,subtle_anomaly,monitor closely + collect more contextual data,0.4583376232283636,65.56534967388146,0.000661804
2737,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4750196856166926,70.22258735959144,0.9999285
2738,0,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4843417548064653,79.05757698186574,0.00015541064
2739,0,subtle_anomaly,monitor closely + collect more contextual data,0.4339710388943191,55.39877400281421,0.00041937653
2740,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4216067205279426,54.83601104420022,0.99979335
2741,0,subtle_anomaly,monitor closely + collect more contextual data,0.4004282174059731,50.87678194096421,3.8792543e-05
2742,0,subtle_anomaly,monitor closely + collect more contextual data,0.4617757888280812,61.342987043907456,0.00017258324
2743,0,subtle_anomaly,monitor closely + collect more contextual data,0.3970760611614905,49.884907903839775,0.00028249828
2744,0,subtle_anomaly,monitor closely + collect more contextual data,0.4591986652471966,63.40032929574392,0.0019432314
2745,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4669098973119102,71.58825567276901,0.9999218
2746,0,subtle_anomaly,monitor closely + collect more contextual data,0.4284589563054046,55.74368622319704,0.0005728318
2747,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5025301328149133,85.14594819692647,0.0063214567
2748,0,subtle_anomaly,monitor closely + collect more contextual data,0.3928066933559335,48.1614280333742,4.257526e-05
2749,0,subtle_anomaly,monitor closely + collect more contextual data,0.393884876838112,45.20805653575563,6.328295e-05
2750,0,subtle_anomaly,monitor closely + collect more contextual data,0.4471424752020446,53.17753333021558,0.009754018
2751,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4146321073301681,55.2885418024031,0.99601245
2752,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.505580017989137,97.42271178409749,0.999985
2753,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4331547123490299,58.988637784800346,0.9913591
2754,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4314693207673611,64.78078014163926,0.99988043
2755,0,subtle_anomaly,monitor closely + collect more contextual data,0.4347709335126258,53.982963255461605,0.00011650978
2756,0,subtle_anomaly,monitor closely + collect more contextual data,0.4026262955144115,49.52567818727187,0.0002980204
2757,0,subtle_anomaly,monitor closely + collect more contextual data,0.4041805132064467,57.10662635114147,0.00029580563
2758,0,subtle_anomaly,monitor closely + collect more contextual data,0.4327958930074592,61.67555308643442,0.000113440256
2759,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.389774845702204,44.52173810910692,0.999856
2760,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.413281978781519,54.69764473726132,0.99809927
2761,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4607770962649899,64.15532822939197,0.9997727
2762,0,subtle_anomaly,monitor closely + collect more contextual data,0.4022087985669335,51.65999525131116,0.00019884405
2763,0,subtle_anomaly,monitor closely + collect more contextual data,0.430882404889412,57.76616456064824,0.00049893116
2764,0,subtle_anomaly,monitor closely + collect more contextual data,0.4038809165076158,50.1575250266647,0.00017372196
2765,0,subtle_anomaly,monitor closely + collect more contextual data,0.3895080928234425,41.7682168998189,0.0014106157
2766,0,subtle_anomaly,monitor closely + collect more contextual data,0.4624043452839242,58.42300774443177,0.00017699557
2767,0,subtle_anomaly,monitor closely + collect more contextual data,0.4646701390097636,65.67362458231838,0.016257446
2768,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4414696310628162,55.03065827457826,0.99980694
2769,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4533408287184458,59.09143494965589,0.9997539
2770,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4666140053359644,72.51160659087448,0.99986935
2771,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4277579046146244,58.14997880207393,0.9999484
2772,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3847689838497684,49.36687121398935,0.99989676
2773,0,subtle_anomaly,monitor closely + collect more contextual data,0.4546892761640323,68.59053775457811,4.6507383e-05
2774,0,subtle_anomaly,monitor closely + collect more contextual data,0.4638738642462127,58.06096029763073,5.786067e-05
2775,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4330155976930611,63.40581706136585,0.9999366
2776,0,subtle_anomaly,monitor closely + collect more contextual data,0.4018686369725465,46.39691186842224,8.519721e-05
2777,0,subtle_anomaly,monitor closely + collect more contextual data,0.3892660764850899,45.93442297624367,7.340252e-05
2778,0,subtle_anomaly,monitor closely + collect more contextual data,0.430568091330514,64.13040935033857,5.9525693e-05
2779,0,subtle_anomaly,monitor closely + collect more contextual data,0.4123751261912696,52.27751357890229,0.0015488953
2780,0,subtle_anomaly,monitor closely + collect more contextual data,0.3914155282316235,48.27767730397561,7.6469776e-05
2781,0,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.5154105278823063,89.74992852348946,0.00020671595
2782,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4743545000094641,73.07112531721886,0.9994536
2783,0,subtle_anomaly,monitor closely + collect more contextual data,0.3849226746626364,45.49440312488553,7.833459e-05
2784,0,subtle_anomaly,monitor closely + collect more contextual data,0.4453288659780462,62.71870275220339,0.0003866789
2785,0,subtle_anomaly,monitor closely + collect more contextual data,0.4412554682436023,63.10741106760525,0.03441271
2786,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.431023320923148,56.87660980752974,0.9996195
2787,0,subtle_anomaly,monitor closely + collect more contextual data,0.3958300034376871,44.05600584677494,9.127492e-05
2788,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4523608090320605,63.97240797805952,0.99893695
2789,0,subtle_anomaly,monitor closely + collect more contextual data,0.4492636146848625,60.83973116337045,5.3871423e-05
2790,0,subtle_anomaly,monitor closely + collect more contextual data,0.4622472339646231,64.71195680647978,4.823696e-05
2791,0,subtle_anomaly,monitor closely + collect more contextual data,0.4139850538691882,46.90449157174788,0.003097492
2792,1,collective_anomaly,investigate multivariate patterns + check correlated KPIs,0.4824770507865765,83.6577640572991,0.9999101
2793,0,subtle_anomaly,monitor closely + collect more contextual data,0.4037696717168498,51.68409549718686,0.00029033684
2794,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.4097838571097289,55.4156544639201,0.9999764
2795,1,temporal_pattern_anomaly,analyze time-series behavior + review LSTM/Transformer features,0.3900840139683357,47.31209345093008,0.9837472
2796,0,subtle_anomaly,monitor closely + collect more contextual data,0.4731284024146058,65.51128788257101,0.0004886909
